"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00155097","2015-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","7","0.0",",7","7",",7","6",",7","2",",7","","","","","2",",7","24",",7","5",",7","0",",7","0",",7","","","","","-20.6",",7,20,+","","","","","51.1",",,7,21,","17.2",",7,08,","1876.6","7","   5.6",",,,7,5,1","   5.6","1,,,7,5,2","525.8",",7","   6.1",",,,7,5,1","   6.7","1,,,7,5,2","   0.6",",,,7,5,1","   2.2","1,,,7,5,2","   1.1",",,,7,5,1","   2.2","1,,,7,5,2","   2.2",",,,7,5,1","   3.0","1,,,7,5,2","   3.5",",,,7,5,1","   4.2","1,,,7,5,2","129.3",",,,7","","","-0.45",",7","5.48",",,,7","-6.38",",,,7","21.0",",7"
"USC00155097","2015-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","7","0.0",",7","14",",7","8",",7","3",",7","","","","","0",",7","7",",7","0",",7","8",",7","0",",7","","","","","-17.2",",7,06,","","","","","50.0",",,7,04,","25.6",",7,31,+","2142.3","7","","","","","265.7",",7","","","","","","","","","","","","","","","","","","","","","188.7",",,,7","","","9.76",",7","16.10",",,,7","3.43",",,,7","13.4",",7"
"USC00155097","2015-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","26.5","7","26.5",",7","17",",7","10",",7","3",",7","","","","","0",",7","1",",7","0",",7","19",",7","0",",7","","","","","0.0",",7,05,","","","","","53.8",",,7,14,","28.9",",7,19,+","2220.3","7","  16.7",",,,7,5,1","  17.2",",,,7,5,2","78.0",",7","  19.4",",,,7,5,1","  19.4",",,,7,5,2","   8.9",",,,7,5,1","  10.0",",,,7,5,2","  13.3",",,,7,5,1","  13.3",",,,7,5,2","  13.2",",,,7,5,1","  14.1",",,,7,5,2","  16.8",",,,7,5,1","  16.8",",,,7,5,2","248.9",",,,7","","","16.62",",7","23.43",",,,7","9.80",",,,7","21.0",",7"
"USC00155097","2015-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","141.1","7","114.6",",7","12",",7","8",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","1",",7","","","","","3.3",",7,01,","","","","","35.6",",,7,16,","32.8",",7,11,","2236.9","7","  21.7",",,,7,5,1","  22.2",",,,7,5,2","16.6",",7","  25.0",",,,7,5,1","  25.0",",,,7,5,2","  11.1",",,,7,5,1","  12.8",",,,7,5,2","  16.7",",,,7,5,1","  16.1",",,,7,5,2","  17.7",",,,7,5,1","  18.5",",,,7,5,2","  22.0",",,,7,5,1","  21.7",",,,7,5,2","94.8",",,,7","","","21.49",",7","28.63",",,,7","14.35",",,,7","13.9",",7"
"USC00155097","2015-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","347.5","7","206.4",",7","12",",7","9",",7","1",",7","","","","","0",",7","0",",7","0",",7","29",",7","18",",7","","","","","12.2",",7,04,","","","","","37.1",",,7,22,","35.6",",7,26,","2239.1","7","  25.6",",,,7,5,1","  26.1",",,,7,5,2","2.2",",7","  30.0",",,,7,5,1","  28.9",",,,7,5,2","  17.8",",,,7,5,1","  18.9",",,,7,5,2","  20.6",",,,7,5,1","  21.1",",,,7,5,2","  22.5",",,,7,5,1","  23.4",",,,7,5,2","  26.7",",,,7,5,1","  26.4",",,,7,5,2","122.9",",,,7","","","25.14",",7","31.54",",,,7","18.74",",,,7","16.1",",7"
"USC00155097","2015-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","604.8","7","257.3",",7","15",",7","11",",7","5",",7","","","","","0",",7","0",",7","0",",7","31",",7","16",",7","","","","","16.7",",7,31,+","","","","","45.7",",,7,21,","36.1",",7,20,","0.0","7","  26.7",",,,7,5,1","  27.8",",,,7,5,2","0.0",",7","  30.6",",,,7,5,1","  30.6",",,,7,5,2","  22.2",",,,7,5,1","  23.3",",,,7,5,2","  24.4",",,,7,5,1","  25.0",",,,7,5,2","  24.5",",,,7,5,1","  25.5",",,,7,5,2","  27.8",",,,7,5,1","  27.6",",,,7,5,2","271.6",",,,7","","","26.63",",7","32.53",",,,7","20.74",",,,7","17.4",",7"
"USC00155097","2015-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","781.7","7","176.9",",7","7",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","10",",7","","","","","10.6",",7,26,","","","","","8.1",",,7,07,","35.0",",7,04,","0.5","7","  24.4",",,,7,5,1","  26.1",",,,7,5,2","0.5",",7","  28.9",",,,7,5,1","  28.9",",,,7,5,2","  18.9",",,,7,5,1","  20.6",",,,7,5,2","  23.3",",,,7,5,1","  23.3",",,,7,5,2","  22.2",",,,7,5,1","  23.5",",,,7,5,2","  26.2",",,,7,5,1","  26.2",",,,7,5,2","22.0",",,,7","","","24.02",",7","30.53",",,,7","17.52",",,,7","11.6",",7"
"USC00155097","2015-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","920.2","7","138.5",",7","6",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","9",",7","","","","","7.8",",7,13,","","","","","16.5",",,7,29,","34.4",",7,09,+","5.7","7","  23.3",",,,7,5,1","  24.4",",,,7,5,2","5.2",",7","  28.3",",,,7,5,1","  27.8",",,,7,5,2","  16.7",",,,7,5,1","  18.3",",,,7,5,2","  22.2",",,,7,5,1","  22.2",",,,7,5,2","  19.9",",,,7,5,1","  21.3",",,,7,5,2","  24.9",",,,7,5,1","  24.6",",,,7,5,2","55.1",",,,7","","","22.77",",7","29.79",",,,7","15.76",",,,7","9.8",",7"
"USC00155097","2015-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","943.3","7","23.1",",7","10",",7","8",",7","2",",7","","","","","0",",7","1",",7","0",",7","19",",7","0",",7","","","","","-0.6",",7,18,","","","","","37.8",",,7,28,","30.0",",7,08,","94.6","7","  18.3",",,,7,5,1","  19.4",",,,7,5,2","88.9",",7","  21.7",",,,7,5,1","  21.7",",,,7,5,2","  10.0",",,,7,5,1","  12.2",",,,7,5,2","  14.4",",,,7,5,1","  15.0",",,,7,5,2","  14.6",",,,7,5,1","  15.9",",,,7,5,2","  18.0",",,,7,5,1","  18.5",",,,7,5,2","106.1",",,,7","","","16.21",",7","22.83",",,,7","9.59",",,,7","11.6",",7"
"USC00155097","2015-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","951.9","7","8.6",",7","12",",7","7",",7","2",",7","","","","","0",",7","5",",7","0",",7","9",",7","0",",7","","","","","-6.1",",7,23,","","","","","32.5",",,7,18,","26.1",",7,05,+","258.9","7","  17.2",",,,7,5,1","  17.8",",,,7,5,2","164.3",",7","  18.3",",,,7,5,1","  18.3",",,,7,5,2","   5.0",",,,7,5,1","   7.2",",,,7,5,2","   7.8",",,,7,5,1","   8.3",",,,7,5,2","  11.0",",,,7,5,1","  12.0",",,,7,5,2","  13.3",",,,7,5,1","  13.6",",,,7,5,2","110.5",",,,7","","","13.14",",7","18.72",",,,7","7.57",",,,7","16.1",",7"
"USC00155097","2015-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","953.9","7","2.0",",7","12",",7","9",",7","4",",7","","","","","0",",7","7",",7","0",",7","4",",7","0",",7","","","","","-2.8",",7,04,+","","","","","43.9",",,7,22,","22.2",",7,14,","485.0","7","  12.8",",,,7,5,1","  13.3",",,,7,5,2","226.1",",7","  15.0",",,,7,5,1","  15.0",",,,7,5,2","   4.4",",,,7,5,1","   5.6",",,,7,5,2","   7.2",",,,7,5,1","   7.8",",,,7,5,2","   8.8",",,,7,5,1","   9.6",",,,7,5,2","  11.0",",,,7,5,1","  11.3",",,,7,5,2","191.3",",,,7","","","11.10",",7","15.80",",,,7","6.41",",,,7","21.5",",7"
"USC00155097","2016-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","7","0.0",",7","8",",7","7",",7","1",",7","","","","","0",",7","25",",7","3",",7","0",",7","0",",7","","","","","-14.4",",7,24,","","","","","29.5",",,7,22,","20.6",",7,31,","981.6","7","   7.2",",,,7,5,1","   8.3",",,,7,5,2","496.6",",7","   8.9",",,,7,5,1","  10.0",",,,7,5,2","   0.6",",,,7,5,1","   1.7",",,,7,5,2","   0.6",",,,7,5,1","   2.2",",,,7,5,2","   2.8",",,,7,5,1","   3.8",",,,7,5,2","   4.6",",,,7,5,1","   5.2",",,,7,5,2","60.5",",,,7","","","2.31",",7","7.65",",,,7","-3.02",",,,7","17.4",",7"
"USC00155097","2016-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.3","7","0.3",",7","13",",7","9",",7","2",",7","","","","","0",",7","15",",7","2",",7","5",",7","0",",7","","","","","-9.4",",7,13,+","","","","","37.6",",,7,24,","22.8",",7,21,+","1338.1","7","   9.4","1,,,7,5,1","   8.9",",,,7,5,2","356.5",",7","  11.7","1,,,7,5,1","  11.7",",,,7,5,2","   1.1","1,,,7,5,1","   2.8",",,,7,5,2","   2.2","1,,,7,5,1","   2.8",",,,7,5,2","   4.7","1,,,7,5,1","   5.5",",,,7,5,2","   7.1","1,,,7,5,1","   7.1",",,,7,5,2","144.9",",,,7","","","6.05",",7","11.57",",,,7","0.53",",,,7","20.6",",7"
"USC00155097","2016-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","10.2","7","9.9",",7","16",",7","9",",7","0",",7","","","","","0",",7","5",",7","0",",7","14",",7","0",",7","","","","","-1.7",",7,06,+","","","","","17.5",",,7,31,","28.3",",7,16,","1507.7","7","  13.9",",,,7,5,1","  13.9",",,,7,5,2","169.6",",7","  17.8",",,,7,5,1","  16.7",",,,7,5,2","   3.9",",,,7,5,1","   5.0",",,,7,5,2","   6.1",",,,7,5,1","   6.7",",,,7,5,2","   9.5",",,,7,5,1","  10.4",",,,7,5,2","  12.8",",,,7,5,1","  12.5",",,,7,5,2","92.9",",,,7","","","13.18",",7","19.18",",,,7","7.18",",,,7","23.2",",7"
"USC00155097","2016-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","43.5","7","33.3",",7","9",",7","6",",7","0",",7","","","","","0",",7","3",",7","0",",7","23",",7","0",",7","","","","","-1.1",",7,03,","","","","","14.0",",,7,28,","30.6",",7,27,","1600.0","7","  18.3",",,,7,5,1","  18.9",",,,7,5,2","92.3",",7","  22.2",",,,7,5,1","  21.7",",,,7,5,2","   8.3",",,,7,5,1","   9.4",",,,7,5,2","  11.7",",,,7,5,1","  12.2",",,,7,5,2","  13.1",",,,7,5,1","  14.2",",,,7,5,2","  17.5",",,,7,5,1","  17.1",",,,7,5,2","60.8",",,,7","","","16.37",",7","23.52",",,,7","9.22",",,,7","21.0",",7"
"USC00155097","2016-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","117.7","7","74.2",",7","16",",7","13",",7","1",",7","","","","","0",",7","0",",7","0",",7","23",",7","1",",7","","","","","2.8",",7,15,","","","","","40.6",",,7,20,","32.8",",7,30,","1652.2","7","  20.6",",,,7,5,1","  21.1",",,,7,5,2","52.2",",7","  25.0",",,,7,5,1","  24.4",",,,7,5,2","  13.3",",,,7,5,1","  14.4",",,,7,5,2","  16.1",",,,7,5,1","  16.7",",,,7,5,2","  16.8",",,,7,5,1","  17.7",",,,7,5,2","  20.1",",,,7,5,1","  19.9",",,,7,5,2","158.8",",,,7","","","19.04",",7","25.72",",,,7","12.37",",,,7","20.1",",7"
"USC00155097","2016-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","335.2","7","217.5",",7","9",",7","7",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","21",",7","","","","","10.6",",7,09,","","","","","62.7",",,7,24,","36.7",",7,17,","1652.2","7","  24.4",",,,7,5,1","  25.0",",,,7,5,2","0.0",",7","  28.9",",,,7,5,1","  27.2",",,,7,5,2","  18.9",",,,7,5,1","  20.6",",,,7,5,2","  23.9",",,,7,5,1","  23.9",",,,7,5,2","  21.9",",,,7,5,1","  22.8",",,,7,5,2","  26.4",",,,7,5,1","  25.3",",,,7,5,2","119.0",",,,7","","","25.58",",7","32.71",",,,7","18.46",",,,7","",""
"USC00155097","2016-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","607.9","7","272.7",",7","17",",7","9",",7","6",",7","","","","","0",",7","0",",7","0",",7","31",",7","23",",7","","","","","16.7",",7,01,","","","","","91.2",",,7,07,","36.1",",7,28,","0.0","7","  25.6",",,,7,5,1","  26.1",",,,7,5,2","0.0",",7","  29.4",",,,7,5,1","  28.3",",,,7,5,2","  21.7",",,,7,5,1","  22.8",",,,7,5,2","  25.6",",,,7,5,1","  24.4",",,,7,5,2","  23.9",",,,7,5,1","  24.7",",,,7,5,2","  27.3",",,,7,5,1","  26.6",",,,7,5,2","314.6",",,,7","","","27.13",",7","33.30",",,,7","20.96",",,,7","16.5","1,7"
"USC00155097","2016-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","878.9","7","271.0",",7","11",",7","7",",7","2",",7","","","","","0",",7","0",",7","0",",7","31",",7","23",",7","","","","","15.0",",7,22,","","","","","48.5",",,7,21,","36.1",",7,10,","0.0","7","  25.6",",,,7,5,1","  26.1",",,,7,5,2","0.0",",7","  27.8",",,,7,5,1","  27.8",",,,7,5,2","  20.6",",,,7,5,1","  21.7",",,,7,5,2","  23.3",",,,7,5,1","  23.3",",,,7,5,2","  23.8",",,,7,5,1","  24.6",",,,7,5,2","  26.3",",,,7,5,1","  26.1",",,,7,5,2","132.0",",,,7","","","27.08",",7","32.97",",,,7","21.18",",,,7","12.5","2,7"
"USC00155097","2016-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1056.0","7","177.1",",7","5",",7","5",",7","0",",7","","","","","0",",7","0",",7","0",",7","29",",7","18",",7","","","","","7.8",",7,29,","","","","","23.9",",,7,17,","35.0",",7,08,","10.3","7","  23.3",",,,7,5,1","  23.9",",,,7,5,2","10.3",",7","  25.6",",,,7,5,1","  25.6",",,,7,5,2","  16.1",",,,7,5,1","  17.2",",,,7,5,2","  18.9",",,,7,5,1","  19.4",",,,7,5,2","  19.8",",,,7,5,1","  20.6",",,,7,5,2","  22.9",",,,7,5,1","  23.0",",,,7,5,2","52.6",",,,7","","","23.89",",7","31.10",",,,7","16.69",",,,7","15.2","1,7"
"USC00155097","2016-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1126.7","7","70.7",",7","5",",7","3",",7","0",",7","","","","","0",",7","0",",7","0",",7","29",",7","0",",7","","","","","3.3",",7,22,","","","","","7.9",",,7,21,","31.7",",7,20,+","37.7","7","  18.3",",,,7,5,1","  19.4",",,,7,5,2","27.4",",7","  21.7",",,,7,5,1","  21.7",",,,7,5,2","  12.8",",,,7,5,1","  14.4",",,,7,5,2","  16.1",",,,7,5,1","  16.7",",,,7,5,2","  16.1",",,,7,5,1","  17.3",",,,7,5,2","  19.2",",,,7,5,1","  19.4",",,,7,5,2","19.2",",,,7","","","19.73",",7","26.92",",,,7","12.54",",,,7","",""
"USC00155097","2016-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1141.2","7","14.5",",7","7",",7","5",",7","0",",7","","","","","0",",7","5",",7","0",",7","11",",7","0",",7","","","","","-6.1",",7,21,","","","","","21.1",",,7,29,","30.0",",7,02,+","222.7","7","  16.1",",,,7,5,1","  17.2",",,,7,5,2","185.0",",7","  18.9",",,,7,5,1","  18.9",",,,7,5,2","   6.1",",,,7,5,1","   7.8",",,,7,5,2","   8.9",",,,7,5,1","   9.4",",,,7,5,2","  10.5",",,,7,5,1","  11.9",",,,7,5,2","  13.3",",,,7,5,1","  13.8",",,,7,5,2","46.2",",,,7","","","12.65",",7","19.59",",,,7","5.71",",,,7","15.6",",7"
"USC00155097","2016-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1142.1","7","0.9",",7","11",",7","7",",7","1",",7","","","","","0",",7","20",",7","2",",7","2",",7","0",",7","","","","","-11.7",",7,20,","","","","","54.1",",,7,18,","23.3",",7,27,","652.7","7","   9.4",",,,7,5,1","  10.0",",,,7,5,2","430.0",",7","  12.2",",,,7,5,1","  12.8",",,,7,5,2","   1.7",",,,7,5,1","   3.3",",,,7,5,2","   3.9",",,,7,5,1","   4.4",",,,7,5,2","   5.3",",,,7,5,1","   6.5",",,,7,5,2","   7.4",",,,7,5,1","   8.0",",,,7,5,2","154.5",",,,7","","","4.49",",7","9.71",",,,7","-0.73",",,,7","18.8",",7"
"USC00155097","2017-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","7","0.0",",7","18",",7","9",",7","1",",7","","","","","0",",7","9",",7","3",",7","0",",7","0",",7","","","","","-15.6",",7,08,","","","","","31.0",",,7,17,","20.6",",7,22,","996.3","7","  10.0",",,,7,5,1","  10.6",",,,7,5,2","343.6",",7","  11.1",",,,7,5,1","  11.1",",,,7,5,2","   0.6",",,,7,5,1","   2.2",",,,7,5,2","   1.7",",,,7,5,1","   2.8",",,,7,5,2","   6.2",",,,7,5,1","   7.0",",,,7,5,2","   8.1",",,,7,5,1","   8.4",",,,7,5,2","134.5",",,,7","","","7.25",",7","11.59",",,,7","2.91",",,,7","18.3",",7"
"USC00155097","2017-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","2.8","7","2.8",",7","10",",7","5",",7","1",",7","","","","","0",",7","9",",7","0",",7","6",",7","0",",7","","","","","-10.0",",7,04,","","","","","35.8",",,7,07,","26.7",",7,25,","1223.7","7","  11.1",",,,7,5,1","  11.7",",,,7,5,2","227.4",",7","  14.4",",,,7,5,1","  13.9",",,,7,5,2","   2.2",",,,7,5,1","   3.9",",,,7,5,2","   6.1",",,,7,5,1","   6.1",",,,7,5,2","   6.9",",,,7,5,1","   7.8",",,,7,5,2","   9.5",",,,7,5,1","   9.5",",,,7,5,2","58.2",",,,7","","","10.31",",7","16.19",",,,7","4.43",",,,7","13.9",",7"
"USC00155097","2017-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","8.6","7","5.8",",7","13",",7","10",",7","0",",7","","","","","0",",7","10",",7","0",",7","14",",7","0",",7","","","","","-8.3",",7,16,","","","","","19.3",",,7,01,","26.1",",7,21,","1436.5","7","  13.9",",,,7,5,1","  14.4",",,,7,5,2","212.8",",7","  17.2",",,,7,5,1","  16.1",",,,7,5,2","   3.9",",,,7,5,1","   5.6",",,,7,5,2","   8.3",",,,7,5,1","   8.3",",,,7,5,2","   8.7",",,,7,5,1","   9.7",",,,7,5,2","  12.0",",,,7,5,1","  11.7",",,,7,5,2","100.8",",,,7","","","11.65",",7","18.13",",,,7","5.18",",,,7","17.0",",7"
"USC00155097","2017-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","74.2","7","65.6",",7","14",",7","10",",7","0",",7","","","","","0",",7","0",",7","0",",7","26",",7","2",",7","","","","","1.1",",7,08,","","","","","22.1",",,7,06,","32.2",",7,30,+","1485.7","7","  18.3",",,,7,5,1","  18.9",",,,7,5,2","49.2",",7","  21.1",",,,7,5,1","  20.6",",,,7,5,2","  10.0",",,,7,5,1","  11.7",",,,7,5,2","  13.3",",,,7,5,1","  13.9",",,,7,5,2","  14.2",",,,7,5,1","  15.2",",,,7,5,2","  17.7",",,,7,5,1","  17.3",",,,7,5,2","112.1",",,,7","","","18.88",",7","25.41",",,,7","12.35",",,,7","17.9",",7"
"USC00155097","2017-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","179.6","7","105.4",",7","13",",7","11",",7","2",",7","","","","","0",",7","0",",7","0",",7","28",",7","3",",7","","","","","3.3",",7,07,","","","","","30.0",",,7,12,","32.8",",7,20,","1515.7","7","  20.0",",,,7,5,1","  20.6",",,,7,5,2","30.0",",7","  23.3",",,,7,5,1","  23.3",",,,7,5,2","  11.7",",,,7,5,1","  13.3",",,,7,5,2","  15.6",",,,7,5,1","  16.1",",,,7,5,2","  17.2",",,,7,5,1","  18.0",",,,7,5,2","  20.6",",,,7,5,1","  20.3",",,,7,5,2","177.4",",,,7","","","20.76",",7","27.62",",,,7","13.91",",,,7","17.9",",7"
"USC00155097","2017-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","347.2","7","167.6",",7","9",",7","6",",7","3",",7","","","","","0",",7","0",",7","0",",7","30",",7","10",",7","","","","","10.6",",7,09,","","","","","40.4",",,7,05,","35.0",",7,15,+","1516.2","7","  22.8",",,,7,5,1","  23.3",",,,7,5,2","0.5",",7","  26.7",",,,7,5,1","  26.1",",,,7,5,2","  17.8",",,,7,5,1","  19.4",",,,7,5,2","  21.7",",,,7,5,1","  22.2",",,,7,5,2","  20.6",",,,7,5,1","  21.4",",,,7,5,2","  24.3",",,,7,5,1","  23.9",",,,7,5,2","133.8",",,,7","","","23.90",",7","30.67",",,,7","17.14",",,,7","11.2",",7"
"USC00155097","2017-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","604.8","7","257.6",",7","10",",7","9",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","22",",7","","","","","13.9",",7,30,","","","","","21.1",",,7,07,","37.2",",7,22,","0.0","7","  25.0",",,,7,5,1","  26.1",",,,7,5,2","0.0",",7","  29.4",",,,7,5,1","  29.4",",,,7,5,2","  20.6",",,,7,5,1","  21.7",",,,7,5,2","  24.4",",,,7,5,1","  24.4",",,,7,5,2","  23.1",",,,7,5,1","  24.1",",,,7,5,2","  26.8",",,,7,5,1","  27.4",",,,7,5,2","93.4",",,,7","","","26.64",",7","33.24",",,,7","20.05",",,,7","15.6",",7"
"USC00155097","2017-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","800.6","7","195.8",",7","11",",7","7",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","13",",7","","","","","11.7",",7,05,","","","","","15.0",",,7,07,","35.0",",7,21,+","0.0","7","  23.3",",,,7,5,1","  23.9",",,,7,5,2","0.0",",7","  27.8",",,,7,5,1","  27.8",",,,7,5,2","  19.4",",,,7,5,1","  21.1",",,,7,5,2","  23.3",",,,7,5,1","  23.9",",,,7,5,2","  21.6",",,,7,5,1","  22.6",",,,7,5,2","  25.9",",,,7,5,1","  26.1",",,,7,5,2","62.7",",,,7","","","24.65",",7","31.15",",,,7","18.15",",,,7","11.2",",7"
"USC00155097","2017-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","915.8","7","115.2",",7","7",",7","7",",7","2",",7","","","","","0",",7","0",",7","0",",7","29",",7","10",",7","","","","","7.8",",7,07,","","","","","163.8",",,7,01,","33.3",",7,25,+","8.3","7","  21.1",",,,7,5,1","  21.7",",,,7,5,2","8.3",",7","  25.6",",,,7,5,1","  25.6",",,,7,5,2","  16.7",",,,7,5,1","  17.8",",,,7,5,2","  19.4",",,,7,5,1","  20.0",",,,7,5,2","  19.1",",,,7,5,1","  19.9",",,,7,5,2","  22.2",",,,7,5,1","  22.6",",,,7,5,2","231.0",",,,7","","","21.90",",7","28.91",",,,7","14.88",",,,7","13.9",",7"
"USC00155097","2017-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","967.7","7","51.9",",7","8",",7","4",",7","2",",7","","","","","0",",7","1",",7","0",",7","24",",7","0",",7","","","","","-1.7",",7,30,","","","","","47.2",",,7,08,","31.1",",7,10,","91.4","7","  20.6",",,,7,5,1","  21.1",",,,7,5,2","83.1",",7","  21.7",",,,7,5,1","  22.2",",,,7,5,2","   8.9",",,,7,5,1","  10.0",",,,7,5,2","  11.1",",,,7,5,1","  11.7",",,,7,5,2","  15.5",",,,7,5,1","  16.4",",,,7,5,2","  18.1",",,,7,5,1","  18.4",",,,7,5,2","121.3",",,,7","","","17.33",",7","24.19",",,,7","10.46",",,,7","15.2",",7"
"USC00155097","2017-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","973.9","7","6.2",",7","11",",7","4",",7","1",",7","","","","","0",",7","8",",7","0",",7","5",",7","0",",7","","","","","-4.4",",7,23,+","","","","","36.3",",,7,06,","26.1",",7,06,","322.4","7","  16.1",",,,7,5,1","  16.7",",,,7,5,2","231.0",",7","  17.2",",,,7,5,1","  17.2",",,,7,5,2","   5.0",",,,7,5,1","   6.1",",,,7,5,2","   7.2",",,,7,5,1","   7.8",",,,7,5,2","   9.3",",,,7,5,1","  10.0",",,,7,5,2","  11.3",",,,7,5,1","  11.8",",,,7,5,2","60.3",",,,7","","","10.84",",7","16.63",",,,7","5.04",",,,7","20.6",",7"
"USC00155097","2017-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","973.9","7","0.0",",7","6",",7","3",",7","1",",7","","","","","0",",7","17",",7","2",",7","2",",7","0",",7","","","","","-12.2",",7,31,+","","","","","69.9",",,7,23,","21.1",",7,05,+","761.5","7","   9.4",",,,7,5,1","   9.4",",,,7,5,2","439.1",",7","  10.6",",,,7,5,1","  11.1",",,,7,5,2","   0.6",",,,7,5,1","   2.2",",,,7,5,2","   2.2",",,,7,5,1","   3.3",",,,7,5,2","   4.7",",,,7,5,1","   5.5",",,,7,5,2","   6.5",",,,7,5,1","   7.1",",,,7,5,2","91.4",",,,7","","","4.17",",7","9.14",",,,7","-0.80",",,,7","13.9",",7"
"USC00155097","2018-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","Z","0.0",",7","9",",7","6",",7","1",",7","","","","","1",",7","19",",7","8",",7","0",",7","0",",7","","","","","-18.3",",7,02,","","","","","25.9",",,7,28,","19.4",",7,12,","1292.2","Z","   6.1",",,,7,5,1","   6.7",",,,7,5,2","530.7",",7","   8.3",",,,7,5,1","   8.3",",,,7,5,2","  -0.6",",,,7,5,1","   0.6",",,,7,5,2","  -0.6",",,,7,5,1","   0.6",",,,7,5,2","   2.3",",,,7,5,1","   3.1",",,,7,5,2","   3.6",",,,7,5,1","   4.1",",,,7,5,2","68.8",",,,7","","","1.21",",7","6.88",",,,7","-4.45",",,,7","14.8",",7"
