"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014944","2003-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.0",",X","390.1","0","0.0",",0","8",",0","4",",0","0",",0","19",",0","3",",0","1",",0","29",",0","14",",0","0",",0","0",",0","18","","4","","","","-17.8",",0,10,","229",",,0,17,+","203",",,0,09,","13.5",",,0,09,","8.9",",0,27,","","","1604.8","0","679.4",",0","","","","","27.3",",,,0","","","341",",,,0","-3.58",",0","0.43",",,,0","-7.59",",,,0","6453",",X","","","320",",X","320",",X","","","","","","","17.0",",X","20.1",",X","",""
"USW00014944","2004-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.6",",X","0.0","0","0.0",",0","7",",0","2",",0","0",",0","8",",0","4",",0","13",",0","31",",0","20",",0","0",",0","0",",0","13","","2","","","","-27.8",",0,27,","203",",,0,31,","114",",,0,25,","5.3",",,0,25,","12.2",",0,02,","","","2468.4","0","863.6",",0","","","","","13.3",",,,0","","","314",",,,0","-9.53",",0","-3.79",",,,0","-15.26",",,,0","8163",",X","","","320",",X","320",",X","","","","","","","17.0",",X","21.5",",X","",""
"USW00014944","2004-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.7",",X","0.0","0","0.0",",0","7",",0","4",",0","0",",0","28",",0","4",",0","9",",0","28",",0","16",",0","0",",0","0",",0","22","","1","","","","-25.6",",0,03,","559",",,0,06,","155",",,0,05,","8.6",",,0,05,","8.3",",0,28,","","","3188.7","0","720.3",",0","","","","","28.1",",,,0","","","402",",,,0","-6.50",",0","-2.14",",,,0","-10.86",",,,0","9152",",X","","","320",",X","320",",X","","","","","","","13.9",",X","17.4",",X","",""
"USW00014944","2004-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.5",",X","0.0","0","0.0",",0","10",",0","6",",0","0",",0","3",",0","3",",0","0",",0","25",",0","3",",0","3",",0","0",",0","14","","4","","1","","-13.3",",0,11,","76",",,0,17,+","86",",,0,15,","22.4",",,0,27,","23.9",",0,24,","","","3645.6","0","456.9",",0","","","","","51.7",",,,0","","","187",",,,0","3.59",",0","9.56",",,,0","-2.38",",,,0","10023",",X","","","320",",X","320",",X","","","","","","","17.0",",X","21.0",",X","",""
"USW00014944","2004-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.6",",X","5.3","0","5.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","10",",0","0",",0","3","","","","4","","-6.1",",0,13,+","0",",,0,30,+","0",",T,0,18,+","13.7",",,0,24,","31.7",",0,28,","","","3917.7","0","272.1",",0","","","","","32.5",",,,0","","","0",",T,,0","9.44",",0","17.52",",,,0","1.36",",,,0","16590","1,X","","","300",",X","300",",X","","","","","","","18.3",",X","24.1",",X","",""
"USW00014944","2004-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.3",",X","23.1","0","17.8",",0","16",",0","10",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","1",",0","15","","2","","10","","-2.2",",0,03,","0",",,0,31,+","0",",T,0,29,+","107.2",",,0,29,","32.2",",0,05,","","","4060.5","0","142.8",",0","","","","","205.9",",,,0","","","0",",T,,0","14.30",",0","20.79",",,,0","7.81",",,,0","15869",",X","","","180",",X","170",",X","","","","","","","17.4",",X","21.5",",X","",""
"USW00014944","2004-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.0",",X","60.4","0","37.3",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","8","","","","5","","5.0",",0,19,","0",",,0,30,+","0",",,0,30,+","90.9",",,0,16,","32.8",",0,07,","","","4101.5","0","41.0",",0","","","","","152.4",",,,0","","","0",",,,0","18.21",",0","24.42",",,,0","12.00",",,,0","15253","1,X","","","300",",X","20",",X","","","","","","","14.3",",X","17.0",",X","",""
"USW00014944","2004-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.7",",X","165.6","0","105.2",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","12","","","","9","","8.9",",0,26,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,06,+","32.8",",0,21,+","","","11.1","0","11.1",",0","","","","","35.6",",,,0","","","0",",,,0","21.37",",0","27.19",",,,0","15.55",",,,0","15088",",X","","","340",",X","340",",X","","","","","","","13.9",",X","19.7",",X","",""
"USW00014944","2004-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.9",",X","213.4","0","47.8",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","5","","","","7","","3.9",",0,19,","0",",,0,31,+","0",",,0,31,+","48.0",",,0,03,","31.1",",0,01,","","","50.4","0","39.3",",0","","","","","91.0",",,,0","","","0",",,,0","18.61",",0","25.13",",,,0","12.09",",,,0","15548",",X","","","340",",X","350",",X","","","","","","","22.8",",X","25.0",",X","",""
"USW00014944","2004-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.0",",X","274.4","0","61.0",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","12","","","","6","","1.1",",0,28,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,13,","31.7",",0,12,","","","99.4","0","49.0",",0","","","","","130.2",",,,0","","","0",",,,0","18.73",",0","24.77",",,,0","12.69",",,,0","13086",",X","","","290",",X","280",",X","","","","","","","14.3",",X","19.2",",X","",""
"USW00014944","2004-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.5",",X","274.4","0","0.0",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","14","","4","","1","","-5.0",",0,31,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,01,","23.9",",0,22,","","","360.5","0","261.1",",0","","","","","22.0",",,,0","","","0",",,,0","9.91",",0","16.02",",,,0","3.80",",,,0","10024",",X","","","300",",X","300",",X","","","","","","","16.1",",X","21.0",",X","",""
"USW00014944","2004-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.7",",X","274.4","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","1",",0","0",",0","9","","","","","","-10.6",",0,30,+","0",",,0,30,+","0",",T,0,27,","12.4",",,0,19,","22.8",",0,06,","","","820.0","0","459.5",",0","","","","","20.5",",,,0","","","0",",T,,0","3.02",",0","8.98",",,,0","-2.95",",,,0","9743",",X","","","10",",X","20",",X","","","","","","","13.0",",X","15.6",",X","",""
"USW00014944","2004-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.8",",X","274.4","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","30",",0","11",",0","0",",0","0",",0","12","","4","","","","-21.7",",0,24,+","0",",T,0,29,+","5",",,0,20,","1.3",",,0,05,","15.0",",0,30,","","","1497.5","0","677.5",",0","","","","","2.8",",,,0","","","14",",,,0","-3.52",",0","1.85",",,,0","-8.89",",,,0","7362",",X","","","310",",X","300",",X","","","","","","","17.9",",X","21.9",",X","",""
"USW00014944","2005-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.5",",X","0.0","0","0.0",",0","8",",0","1",",0","0",",0","20",",0","2",",0","9",",0","31",",0","23",",0","0",",0","0",",0","15","","3","","1","","-28.3",",0,15,","203",",,0,06,","132",",,0,04,","6.4",",,0,04,","11.7",",0,25,","","","2341.4","0","843.9",",0","","","","","11.4",",,,0","","","243",",,,0","-8.89",",0","-4.23",",,,0","-13.55",",,,0","8094",",X","","","330",",X","330",",X","","","","","","","19.7",",X","24.1",",X","",""
"USW00014944","2005-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.0",",X","0.0","0","0.0",",0","5",",0","2",",0","0",",0","3",",0","1",",0","2",",0","27",",0","8",",0","0",",0","0",",0","17","","2","","","","-19.4",",0,09,","51",",,0,09,","76",",,0,08,","22.9",",,0,13,","16.1",",0,04,","","","2908.4","0","567.0",",0","","","","","28.6",",,,0","","","101",",,,0","-1.92",",0","3.90",",,,0","-7.74",",,,0","8891","3,X","","","190",",X","190",",X","","","","","","","14.8",",X","17.9",",X","",""
"USW00014944","2005-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.8",",X","0.0","0","0.0",",0","7",",0","3",",0","0",",0","8",",0","2",",0","0",",0","28",",0","5",",0","3",",0","0",",0","9","","1","","2","","-14.4",",0,19,+","254",",,0,19,","239",",,0,18,","18.5",",,0,18,","23.3",",0,28,","","","3452.7","0","544.3",",0","","","","","39.0",",,,0","","","341",",,,0","0.78",",0","7.20",",,,0","-5.65",",,,0","12969",",X","","","300",",X","300",",X","","","","","","","20.6",",X","26.8",",X","",""
"USW00014944","2005-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.4",",X","2.8","0","2.8",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","12","","","","4","","-4.4",",0,02,","0",",,0,30,+","0",",T,0,30,+","31.8",",,0,10,","27.2",",0,17,","","","3670.2","0","217.5",",0","","","","","84.8",",,,0","","","0",",T,,0","11.17",",0","17.78",",,,0","4.57",",,,0","14951",",X","","","330",",X","330",",X","","","","","","","15.6",",X","19.2",",X","",""
"USW00014944","2005-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.4",",X","13.4","0","10.6",",0","15",",0","10",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","15","","","","13","","-6.7",",0,03,","0",",,0,31,+","0",",T,0,10,+","26.2",",,0,12,","27.2",",0,21,+","","","3831.1","0","160.9",",0","","","","","132.8",",,,0","","","0",",T,,0","13.48",",0","19.59",",,,0","7.37",",,,0","14488","1,X","","","300",",X","140",",X","","","","","","","15.6",",X","20.1",",X","",""
"USW00014944","2005-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.7",",X","105.5","0","92.1",",0","14",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","16","","","","8","","8.9",",0,12,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,04,","33.9",",0,23,","","","3832.8","0","1.7",",0","","","","","94.7",",,,0","","","0",",,,0","21.35",",0","27.07",",,,0","15.62",",,,0","14975",",X","","","170",",X","160",",X","","","","","","","16.5",",X","20.1",",X","",""
"USW00014944","2005-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.6",",X","281.7","0","176.2",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","11","","2","","10","","8.3",",0,27,","0",",,0,31,+","0",",T,0,20,+","27.7",",,0,24,","37.2",",0,23,","","","4.5","0","4.5",",0","","","","","116.5",",,,0","","","0",",T,,0","23.87",",0","29.93",",,,0","17.82",",,,0","18856",",X","","","330",",Z","330",",Z","","","","","","","21.0",",Z","25.9",",Z","",""
"USW00014944","2005-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.5",",X","376.4","0","94.7",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","13","","","","6","","7.8",",0,14,","0",",,0,31,+","0",",T,0,03,","10.2",",,0,18,","32.8",",0,08,+","","","13.4","0","8.9",",0","","","","","34.6",",,,0","","","0",",T,,0","21.10",",0","27.15",",,,0","15.05",",,,0","17652",",X","","","330",",X","320",",X","","","","","","","15.6",",X","19.2",",X","",""
"USW00014944","2005-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.9",",X","454.8","0","78.4",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","12","","","","10","","1.1",",0,29,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,24,","33.9",",0,03,","","","51.4","0","38.0",",0","","","","","120.9",",,,0","","","0",",,,0","19.68",",0","26.58",",,,0","12.78",",,,0","15292",",X","","","170",",X","350",",X","","","","","","","16.5",",X","21.9",",X","",""
"USW00014944","2005-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.9",",X","465.1","0","10.3",",0","5",",0","1",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","13","","2","","1","","-6.1",",0,25,","0",",,0,31,+","0",",T,0,22,","39.1",",,0,04,","30.0",",0,03,","","","312.1","0","260.7",",0","","","","","42.2",",,,0","","","0",",T,,0","10.25",",0","17.05",",,,0","3.46",",,,0","12997",",X","","","160",",X","300",",X","","","","","","","14.3",",X","17.4",",X","",""
"USW00014944","2005-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.0",",X","465.1","0","0.0",",0","7",",0","5",",0","1",",0","3",",0","3",",0","0",",0","23",",0","3",",0","2",",0","0",",0","8","","2","","1","","-15.0",",0,17,+","127",",,0,30,+","168",",,0,30,","29.5",",,0,28,","25.0",",0,02,","","","782.4","0","470.3",",0","","","","","75.0",",,,0","","","364",",,,0","2.66",",0","8.98",",,,0","-3.67",",,,0","7451","3,X","","","310",",X","340",",X","","","","","","","18.3",",X","24.1",",X","",""
"USW00014944","2005-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.8",",X","465.1","0","0.0",",0","11",",0","5",",0","0",",0","22",",0","4",",0","12",",0","31",",0","18",",0","0",",0","0",",0","20","","5","","","","-25.0",",0,06,+","381",",,0,03,","66",",,0,02,","8.6",",,0,29,","7.2",",0,23,","","","1593.6","0","811.2",",0","","","","","26.3",",,,0","","","217",",,,0","-7.84",",0","-3.71",",,,0","-11.96",",,,0","8505","2,X","","","310",",X","270",",X","","","","","","","14.3",",X","17.4",",X","",""
"USW00014944","2006-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.6",",W","0.0","0","0.0",",0","6",",0","2",",0","0",",0","11",",0","0",",0","0",",0","30",",0","6",",0","0",",0","0",",0","18","","3","","","","-10.0",",0,06,","51",",,0,10,+","10",",,0,08,","14.0",",,0,28,","13.9",",0,26,","","","2177.3","0","583.7",",0","","","","","19.3",",,,0","43.1",",X","18",",,,0","-0.50",",0","3.43",",,,0","-4.43",",,,0","7416","3,X","","","320",",X","320",",X","","","","","","","18.3",",X","23.2",",X","",""
"USW00014944","2006-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.4",",W","0.0","0","0.0",",0","4",",0","0",",0","0",",0","8",",0","0",",0","3",",0","28",",0","14",",0","0",",0","0",",0","10","","","","","","-23.9",",0,18,","25",",,0,19,+","20",",,0,15,+","1.5",",,0,09,","13.9",",0,24,","","","2827.3","0","650.0",",0","","","","","3.5",",,,0","68.3",",X","58",",,,0","-4.88",",0","0.93",",,,0","-10.69",",,,0","12128",",X","","","320",",X","310",",X","","","","","","","13.4",",X","16.5",",X","",""
"USW00014944","2006-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.5",",W","0.0","0","0.0",",0","10",",0","6",",0","1",",0","11",",0","4",",0","0",",0","24",",0","5",",0","0",",0","0",",0","19","","2","","2","","-15.6",",0,14,","178",",,0,13,","117",",,0,12,","31.8",",,0,30,","17.2",",0,30,","","","3373.2","0","545.9",",0","","","","","67.8",",,,0","42.6",",W","236",",,,0","0.72",",0","5.67",",,,0","-4.23",",,,0","9349",",W","","","300",",X","300",",X","","","","","","","17.4",",X","21.9",",X","",""
"USW00014944","2006-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.4",",W","3.1","0","3.1",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","14","","1","","6","","-3.9",",0,04,","0",",,0,30,+","0",",T,0,24,+","45.5",",,0,07,","30.6",",0,13,","","","3596.7","0","223.5",",0","","","","","156.8",",,,0","45.7",",X","0",",T,,0","10.99",",0","16.98",",,,0","4.99",",,,0","10880","2,X","","","40",",X","60",",X","","","","","","","19.2",",X","23.2",",X","",""
"USW00014944","2006-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.4",",W","33.5","0","30.4",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","8","","2","","1","","1.1",",0,05,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,23,","34.4",",0,28,","","","3721.4","0","124.7",",0","","","","","26.0",",,,0","46.5",",X","0",",,,0","15.29",",0","22.05",",,,0","8.53",",,,0","13549","2,X","","","170",",X","320",",X","","","","","","","14.8",",X","19.7",",X","",""
"USW00014944","2006-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.9",",W","115.6","0","82.1",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","10","","","","10","","5.6",",0,12,","0",",,0,30,+","0",",T,0,20,","30.5",",,0,17,","31.7",",0,03,","","","3736.4","0","15.0",",0","","","","","96.9",",,,0","57.4",",X","0",",T,,0","20.57",",0","27.42",",,,0","13.72",",,,0","15889",",X","","","320",",X","320",",X","","","","","","","18.3",",X","23.7",",X","",""
"USW00014944","2006-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.0",",W","305.6","0","190.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","8","","2","","4","","9.4",",0,05,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,24,","37.8",",0,30,","","","0.6","0","0.6",",0","","","","","17.4",",,,0","67.8",",X","0",",,,0","24.44",",0","31.53",",,,0","17.36",",,,0","18972",",X","","","180",",X","160",",X","","","","","","","13.0",",X","16.5",",X","",""
"USW00014944","2006-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.0",",W","416.4","0","110.8",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","19","","1","","9","","8.9",",0,30,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,05,","32.2",",0,23,","","","2.8","0","2.2",",0","","","","","110.1",",,,0","55.8",",X","0",",,,0","21.84",",0","27.58",",,,0","16.09",",,,0","14377","1,X","","","330",",X","350",",X","","","","","","","13.9",",X","19.2",",X","",""
"USW00014944","2006-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.8",",W","429.1","0","12.7",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","20","","1","","3","","-1.1",",0,20,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,21,","30.0",",0,14,","","","130.0","0","127.2",",0","","","","","98.5",",,,0","48.6",",X","0",",,,0","14.52",",0","20.26",",,,0","8.77",",,,0","10896","1,X","","","140",",X","140",",X","","","","","","","13.9",",X","17.9",",X","",""
"USW00014944","2006-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.4",",W","440.8","0","11.7",",0","5",",0","1",",0","0",",0","1",",0","1",",0","0",",0","18",",0","0",",0","6",",0","0",",0","8","","","","","","-8.9",",0,31,","25",",,0,18,","36",",,0,18,","3.3",",,0,18,","31.1",",0,03,","","","463.3","0","333.3",",0","","","","","8.4",",,,0","55.0",",X","41",",,,0","7.96",",0","14.60",",,,0","1.31",",,,0","11101","3,X","","","310",",X","320",",X","","","","","","","16.5",",X","21.5",",X","",""
"USW00014944","2006-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.5",",W","440.8","0","0.0",",0","7",",0","4",",0","0",",0","1",",0","0",",0","0",",0","26",",0","2",",0","2",",0","0",",0","11","","3","","1","","-15.6",",0,30,","25",",,0,10,","20",",,0,10,","11.2",",,0,28,","25.0",",0,08,","","","974.5","0","511.2",",0","","","","","25.5",",,,0","58.9",",X","20",",,,0","1.29",",0","8.31",",,,0","-5.73",",,,0","10280","1,X","","","180",",X","170",",X","","","","","","","12.5",",X","15.6",",X","",""
"USW00014944","2006-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","3.9",",W","440.8","0","0.0",",0","8",",0","5",",0","0",",0","1",",0","1",",0","2",",0","30",",0","7",",0","0",",0","0",",0","11","","","","","","-20.0",",0,07,","25",",,0,31,","33",",,0,31,","17.0",",,0,30,","13.3",",0,09,","","","1609.2","0","634.7",",0","","","","","49.5",",,,0","54.7",",W","43",",,,0","-2.14",",0","3.26",",,,0","-7.55",",,,0","9014","2,W","","","340",",X","280",",X","","","","","","","14.8",",X","19.2",",X","",""
"USW00014944","2007-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.6",",W","0.0","0","0.0",",0","7",",0","2",",0","0",",0","19",",0","2",",0","9",",0","31",",0","19",",0","0",",0","0",",0","12","","2","","","","-28.9",",0,16,","127",",,Z,26,+","84",",,0,14,","4.3",",,0,21,+","7.2",",0,10,","","","2410.5","0","801.3",",0","","","","","11.5",",,,0","61.9",",X","207",",,,0","-7.52",",0","-2.90",",,,0","-12.13",",,,0","10691","3,X","","","310",",X","320",",X","","","","","","","16.1",",X","22.8",",X","",""
"USW00014944","2007-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.4",",W","0.0","0","0.0",",0","10",",0","3",",0","0",",0","25",",0","4",",0","13",",0","28",",0","21",",0","0",",0","0",",0","14","","4","","","","-26.1",",0,14,","178",",,0,17,+","94",",,0,28,","14.5",",,0,24,","7.8",",0,21,","","","3209.8","0","799.3",",0","","","","","32.8",",,,0","46.1",",W","405",",,,0","-10.21",",0","-6.05",",,,0","-14.38",",,,0","8012","3,W","","","130",",X","140",",X","","","","","","","14.8",",X","19.7",",X","",""
"USW00014944","2007-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","4.9",",W","0.0","0","0.0",",0","10",",0","6",",0","1",",0","11",",0","2",",0","0",",0","20",",0","6",",0","2",",0","0",",0","19","","5","","3","","-16.7",",0,04,","305",",,0,04,+","142",",,0,01,","83.1",",,0,31,","23.9",",0,26,","","","3657.5","0","447.7",",0","","","","","126.3",",,,0","47.1",",X","203",",,,0","3.89",",0","9.49",",,,0","-1.71",",,,0","10262","3,X","","","310",",X","310",",X","","","","","","","15.6",",X","19.2",",X","",""
"USW00014944","2007-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","5.0",",W","11.4","0","11.4",",0","7",",0","4",",0","0",",0","4",",0","2",",0","0",",0","14",",0","2",",0","7",",0","2",",0","9","","2","","2","","-10.0",",0,07,","127",",,0,11,","160",",,0,10,","23.4",",,0,22,","33.3",",0,30,","","","3993.7","0","336.2",",0","","","","","49.1",",,,0","59.3",",X","209",",,,0","7.51",",0","14.01",",,,0","1.00",",,,0","14276","2,X","","","350",",X","320",",X","","","","","","","14.3",",X","17.9",",X","",""
